Title,Field1,Penulis1,Penulis2,Abstrak,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
ANALISIS PENGARUH FAKTOR PERCEIVED USEFULNESS DAN PERCEIVED EASE OF USE TERHADAP PENERIMAAN PENGGUNA SMART IP CAMERA DI RUANG TUNGGU PUSKESMAS SETABELAN SURAKARTA ABIMANYU SATYADJI,ABIMANYU SATYADJI,ABIMANYU SATYADJI,"Aji Gautama Putrada, Rizka Reza Pahlevi","Pada masa pandemi Covid-19 ini terdapat permasalahan di Puskesmas Setabelan Surakarta yaitu tidak disiplinnya pasien dalam menerapkan protokol kesehatan seperti tidak berjaga jarak dan menurunkan masker saat sedang berada di ruang tunggu puskesmas. Salah satu faktornya adalah karena pegawai puskesmas yang terbatas sehingga tidak mampu mengawasi pasien di ruang tunggu setiap saat. Maka diadopsi teknologi Smart IP Camera untuk membantu mengawasi dan mendisiplinkan pasien yang berada di ruang tunggu. Karena terdapat penggunaan teknologi baru di lingkungan baru, maka perlu dilakukan analisis tingkat penerimaannya. Tujuan dari penelitian tugas akhir ini adalah untuk mengetahui model akhir TAM pada analisis pengaruh faktor perceived usefulness dan perceived ease of use terhadap penerimaan pengguna Smart IP Camera di ruang tunggu Puskesmas Setabelan Surakarta. Jenis penelitian ini adalah penelitian deskriptif kuantitatif, teknik pengumpulan data primer menggunakan kuesioner yang dibagikan kepada sampel penelitian sebanyak 38 pegawai Puskesmas Setabelan Surakarta. Data dianalisis dengan teknik analisis deskriptif dan regresi linier berganda. Hasil penelitian menunjukkan bahwa perceived usefulness, perceived ease of use, dan Acceptance of IT berada dalam kategori tingkat sangat baik. Hasil analisis regresi linier berganda menunjukkan bahwa variabel perceived usefulness dan perceived ease of use berpengaruh positif dan signifikan terhadap Acceptance of IT. Pegawai Puskesmas Setabelan Surakarta menerima teknologi Smart IP Camera dikarenakan penggunaannya yang bermanfaat dan mudah digunakan. Kata Kunci : perceived usefulness, perceived ease of use, penerimaan, TAM.","005.55 - Statistical programs, statistical software",Karya Ilmiah - Skripsi (S1) - Reference,Analisis Statistik,2021,"Universitas Telkom, Fakultas Informatika"
ANALISIS PENGARUH PROMOSI DAN KUALITAS PELAYANAN TERHADAP KEPUASAN PELANGGAN PADA OBJEK WISATA PARALAND DI KABUPATEN MAJALENGKA JUSUP PARDAMEAN,JUSUP PARDAMEAN,JUSUP PARDAMEAN,Imanuddin Hasbi,ABSTRAK,"658.812 - Customer relationships, Claims, Complaints, Returns, Servicing of products",Karya Ilmiah - Skripsi (S1) - Reference,Customer Satisfaction,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
Analisis Penggunaan Pada Web Content Generator Perbandingan Harga Barang di 5 E-Commerce Indonesia Menggunakan Metode Scraping ASRI FAUZIAH,ASRI FAUZIAH,ASRI FAUZIAH,"Dana Sulistyo Kusumo, Indra Lukmana Sardi","Terdapat kendala yang dihadapi banyak orang saat sedang berbelanja diantaranya saat mempertimbangkan harga, rating ataupun lokasi sebelum membeli suatu barang. Tidak cukup sampai disitu, perbandingan yang dilakukan pun mencakup beberapa e-commerce Indonesia yang ada. Kegiatan tersebut cukup memakan waktu dan terbilang sulit karena harus membuka tutup situs e-commerce satu dengan yang lainnya. Untuk itu diperlukan pembuatan web content generator untuk membantu mengetahui perbandingan harga barang dari e-commerce Indonesia pada kasus tersebut. Web content generator merupakan web yang dapat membuat isi kontennya sendiri secara otomatis dengan proses mengubah sumber data menjadi content dari suatu web target. Pembuatan web content generator dibuat menggunakan metode scraping sebagai proses pengambilan data. Disamping itu penulis akan melakukan analisis pada proses bisnis saat melakukan perbandingan harga secara manual dan dengan menggunakan website agar dapat melihat perbedaannya.","658.872 - Telemarketing, Direct marketing, Direct-mail marketing, Direct selling, Multilevel marketing, Pyramid marketing, Television selling, Catalog, Online, Telephone-order marketing",Karya Ilmiah - Skripsi (S1) - Reference,Web - Services,2021,"Universitas Telkom, Fakultas Informatika"
"ANALISIS PERBANDINGAN GATEWAY BALANCING PADA JARINGAN
SOFTWARE DEFINED NETWORK (SDN) DENGAN ALGORITMA
SCHEDULING RANDOM EARLY DETECTION (RED) DAN ANT COLONY
OPTIMIZATION AGI ALIF RAMADHAN",AGI ALIF RAMADHAN,AGI ALIF RAMADHAN,,"Perkembangan teknologi yang terjadi membuat kebutuhan data informasi meningkat dengan tinggi. Untuk mendukung pertukaran data informasi yang tinggi, tentu dibutuhkan arsitektur jaringan yang memiliki keandalan yang tinggi. Hal ini dibutuhkan agar dapat menjamin kecepatan pengiriman dan tidak adanya data yang gagal dikirimkan sampai ke tujuan. Banyak jalur yang tersedia tentu akan meningkatkan variasi pengiriman data pada jaringan tersebut, tetapi tidak akan menjamin peningkatan kecepatan ataupun keutuhan data yang berhasil dikirimkan untuk sampai ketujuan. Banyaknya variasi jalur yang dapat digunakan memungkinkan akan terjadinya penyebaran trafik yang tidak merata maupun penumpukan trafik pada suatu gateway. Untuk menhindari hal tersebut, maka akan dilakukan metode gateway balancing.
Pada penelitian ini dilakukan simulasi jaringan software defined network menggunakan topologi fat-tree ¬4 pod dan controller OpenDayLight dengan menerapkan gateway balancing dengan dua buah algoritma scheduling yaitu algoritma Random Early Detection dan Ant Colony Optimization. UDP Flows  akan dialirkan pada trafik yang telah menerapkan gateway balancing dengan dua buah algoritma ini secara bergantian untuk dilakukan pengujian performansinya. Parameter QoS yang digunakan pada penelitian ini adalah throughput, delay, jitter, dan packetloss. Dari hasil pengujian didapatkan bahwa performansi trafik menggunakan gateway balancing dengan algoritma Ant Colony Optimization menghasilkan peningkatan kecepatan lebih baik dibandingkan dengan menggunakan algoritma Random Early Detection dengan selisih hasil optimasi sebesar 4,46%. Sedangkan pada algoritma Random Early Detection menghasilkan peningkatan pada keutuhan data yang lebih baik dengan selisih hasil optimasi sebesar 3,55% pada throughput dan 5,85% pada packetloss.",C -,Karya Ilmiah - Skripsi (S1) - Reference,Network Analysis,2021,Universitas Telkom
ANALISIS PERFORMANSI HIGH AVAILABILITY PADA SOFTWARE DEFINED NETWORK - INTERNET PROTOCOL UNTUK LAYANAN VIDEO STREAMING VIVI MONITA,VIVI MONITA,VIVI MONITA,"Rendy Munadi, Indrarini Dyah Irawati","Software Defined Network – Internet Protocol (SDN-IP) adalah aplikasi dari Open Network Operating System (ONOS) yang memiliki jaringan ditentukan dari perangkat lunak dalam terhubugnya antara jaringan external dengan menggunakan Border Gateway Protocol (BGP). SDN-IP merupakan jaringan berbasis Software Defined Network (SDN) yang dapat mengendalikan jaringan secara terpusat dengan menggunakan controller yang sudah berkerja sama dengan router untuk membaca paket BGP.
Video streaming adalah salah satu multimedia yang dibutuhkan dalam layanan untuk mengirim audio dan video yang dilakukan secara streaming dengan membutuhkan server streaming sehingga audio dan video sampai kepada client. Layanan video streaming memungkinkan penyiaran secara real time. Pertukaran data berupa audio dan video secara bersamaan, sehingga membutuhkan konektifitas pada jaringan yang harus selalu berfungsi meski telah terjadi kegagalan dalam salah satu komponennya. Kemampuan ini disebut dengan High Availability (HA). 
Berdasarkan hasil pengujian dan analisis dapat disimpulkan bahwa pemilihan topologi jaringan berpengaruh terhadap hasil performansi HA, hasil pengujian fail-over delay¬ menunjukan topologi Ring lebih stabil dibanding topologi 2-D Mesh. Hasil pengujian QoS menunjukan bahwa semakin besar background traffic yang diberikan maka throughput semakin kecil, lalu lintas pada jaringan akan padat, sehingga bandwidth yang tersedia juga semakin kecil, sehingga jumlah bit yang dikirimkan setiap detiknya berkurang. Hasil pengukuran QoS menunjukan katagori baik berdasarkan standar ITU-T G.1010.",621.385 1 - Network analysis,Karya Ilmiah - Skripsi (S1) - Reference,Network Analysis,2021,"Universitas Telkom, S1 Teknik Telekomunikasi"
ANALISIS RESPON MASYARAKAT TERHADAP PANDEMI COVID-19 PADA MEDIA SOSIAL TWITTER MENGGUNAKAN METODE SOCIAL NETWORK ANALYSIS INTANIA EKA YANTI,INTANIA EKA YANTI,INTANIA EKA YANTI,"Oktariani Nurul Pratiwi, Riska Yanu Fa’rifah","Sejak munculnya berita tentang virus baru yang diberi nama Covid-19 di Wuhan, China pada akhir Desember 2019, para ahli kesehatan mulai meningkatkan kewaspadaan. Virus Covid-19 ini merupakan penyakit menular yang menyerang sistem pernapasan. Dengan itu kasus Covid-19 di Indonesia menjadi meningkat dan tercatat di situs worldometers.info/coronavirus dan mulai muncul desas-desus informasi yang menyesatkan dan teori konspirasi tentang asal-usul virus beredar di media sosial. Salah satu media sosial yang masih banyak digunakan oleh masyarakat Indonesia adalah Twitter dengan persentase pengguna 6,06%. Twitter digunakan untuk memberitahu apa yang sedang dirasakan oleh pengguna, percakapan, dan berbagi informasi sehingga tweet dijadikan sebagai sumber data opini dan analisis sosial jaringan masyarakat terhadap konspirasi virus yang melanda masyarakat Indonesia mengenai percaya dan tidak percaya pandemi Covid-19. Peneliti ingin menjadikan konspirasi percaya dan tidak percaya pada pandemi Covid-19 sebagai keyword dalam objek sosial media Twitter, yang dilakukan menggunakan Social Network Analysis. Dari hasil analisis tersebut, dapat mengidentifikasi pemeran kunci dalam penyebaran informasi dan mengetahui jaringan yang unggul. Metode yang digunakan dalam melakukan Social Network Analysis yaitu analisis properti jaringan dan mengidentifikasi centrality, peneliti menghasilkan jaringan yang menjadi visualisasi jaringan sosial layout Yifan Hu dan dashboard dari kasus konspirasi tersebut. Hasil properti jaringan yang dihasilkan kasus percaya covid-19 dan kasus tidak percaya Covid-19 memiliki hasil jaringan unggul yang berbeda-beda, sedangkan hasil centrality kasus percaya Covid-19 dipegang oleh aktor arie_kriting dengan skor nilai Modularity 0,796.  in-degree 925 dan out- degree 0, degree 925. betweenness centrality 11.0 dan closeness centrality 1.0. Untuk kasus tidak percaya Covid-19 dipegang oleh aktor jokowi, wanheartmadu dengan skor nilai Modularity 0.957 in-degree 21 dan out- degree 36, degree 36. betweenness centrality 84,0 dan closeness centrality 1.0.",300.285 - Data Analysis of Social Science,Karya Ilmiah - Skripsi (S1) - Reference,Data Analysis,2021,"Universitas Telkom, Fakultas Rekayasa Industri"
Analisis Sentimen Terhadap Kebijakan Pemerintah Dalam Menangani COVID-19 Dengan Pendekatan Lexicon Based FERZI SAMAL YERZI,FERZI SAMAL YERZI,FERZI SAMAL YERZI,"Yuliant Sibaroni, Erwin Budi Setiawan","Pemerintah sedang gencar mengeluarkan kebijakan-kebijakan yang cukup baru bagi masyarakat 
Indonesia dalam penanganan penyebaran COVID-19. Banyak masyarakat Indonesia yang memiliki 
beberapa aspirasi atau opini terkait kebijakan pemerintah tersebut yang ditulis pada platform sosial 
media Twitter. Aspirasi dari masyarakat tersebut dapat kita ambil dan kita ketahui sentimen dari seluruh 
masyarakat, sehingga dapat melihat kecondongan sentimen dari masyarakat terhadap kebijakan 
pemerintah tersebut. Banyak metode yang digunakan untuk menentukan sentimen masyarakat tersebut, 
salah satu cara yang umum dengan menggunakan metode Support Vector Machine dan pembobotan TFIDF. Pada penelitian tugas akhir ini akan dilakukan penambahan fitur dengan metode leksikal yang 
memanfaatkan nilai polaritas dari kamus leksikal InSet dan Masdevid yang digabungkan dengan 
pembobotan kata TF-IDF. Dari hasil percobaan dengan menambahkan fitur metode leksikal, kamus 
InSet dapat meningkatkan akurasi menjadi 83% dibandingkan SVM tanpa penambahan fitur metode 
leksikal yang menghasilkan akurasi 82%.","004 - Data Processing, Computer Science/Pemrosesan Data, Ilmu Komputer, Teknik Informatika, Hardware Komputer",Karya Ilmiah - Skripsi (S1) - Reference,Data Analysis,2021,"Universitas Telkom, Fakultas Informatika"
"Analisis Sentimen untuk Pengukuran Tingkat Depresi Pengguna 
Twitter menggunakan Deep Learning AINUN RIZKI",AINUN RIZKI,AINUN RIZKI,Yuliant Sibaron,"Media sosial sebagai media informasi dan komunikasi memiliki popularitas yang sangat besar di anatara 
semua layanan saat ini. Twitter merupakan media sosial yang biasanya digunakan oleh pengguna untuk 
mengekspresikan diri mereka. Tidak jarang pengguna Twitter mengekspresikan perasaan emosinya 
melalui tweet, sehingga kita dapat menemukan informasi mengenai perasaan emosi hingga tingkat 
depresi pengguna. Penelitian ini dilakukan untuk menganalisis sentiment untuk pengukuran tingkat 
depresi pengguna Twitter. Algoritma deep learning dengan model Convolutional Neural Network (CNN)
yang akan digunakan dalam penelitian ini. Berdasarkan analisis, implementasi, dan evaluasi model CNN 
menggunakan confusion matrix menghasilkan performansi klasifikasi dengan nilai akurasi mencapai 
82.90%.","150.7 - Psychology- Education, research, related topics",Karya Ilmiah - Skripsi (S1) - Reference,Psychology - Communication,2021,"Universitas Telkom, Fakultas Informatika"
Analisis Tingkat Adopsi QR Code pada Proses Otentikasi Inventaris Barang PT KAI cabang Bandung menggunakan Value-Based Adoption Model ANTOK NUGROHO,ANTOK NUGROHO,ANTOK NUGROHO,"Rahmat Yasirandi, RIO GUNTUR UTOMO","Untuk memahami proses adopsi kode QR pada PT Kereta Api Indonesia cabang Bandung, model penelitian mengintegrasikan model yang menggunakan Value-based Adoption Model(VAM) oleh kim et al(2007). Model ini digunakan untuk mengetahui prediksi dari tingkat penerimaan kode QR dalam proses otentikasi. Metode survey digunakan dalam penelitian dimana populasi adalah pengguna sistem informasi inventaris di PT Kereta Api Indonesia cabang Bandung. Teknik pengambilan sampel yang digunakan adalah metode proporsional area sampling. Selain itu data dijamin dengan menambahkan faktor validitas dan reliabilitas. Kesimpulan dari hipotesis yang diajukan adalah pengguna cenderung belum merasakan manfaat yang signifikan dalam mengadopsi kode QR dalam proses otentikasi data inventaris. Kata kunci : kode QR; Value-based Adoption Model(VAM); PT Kereta Api Indonesia cabang Bandung;E-Inventaris;","003 - Systems, Operation Research, System Theory, System Analysis, Simulation Technic",Karya Ilmiah - Skripsi (S1) - Reference,Information Technology-acceptance,2021,"Universitas Telkom, Fakultas Informatika"
ANALISIS VLAN PADA JARINGAN SDN (SOFTWARE DEFINED NETWORK) MENGGUNAKAN CONTROLLER ARUBA VAN NANDRA SADRI FADILLAH,NANDRA SADRI FADILLAH,NANDRA SADRI FADILLAH,"Sofia Naning Hertiana, Arif Indra Irawan","Software-Defined Network (SDN) adalah istilah yang merujuk pada konsep atau paradigma baru dalam mendesain, mengelola dan mengimplementasikan jaringan, terutama untuk mendukung kebutuhan dan inovasi dibidang ini yang semakin lama semakin kompleks. Aruba VAN Controller menyediakan pusat control dalam suatu arsitektur jaringan SDN dalam manajemen jaringan internet secara terpusat pada halaman web yang menggunakan pemograman Bahasa java. Penerapan Virtual Local Area Network (VLAN) mempunyai fungsi membatasi broadcast trafik dari suatu host, sehingga hanya dapat mengirim paket data kepada VLAN ID yang sama. 
Penelitian ini menganalisa parameter QoS (Quality of Service) pada jaringan SDN yang dibangun menggunakan Aruba VAN Contoller. Metode VLAN diharapkan memberikan jalur yang terbaik dalam pengiriman paket data. Topologi yang digunakan yaitu Topologi custom, diamana terdapat 4 Host dan 2 Switch. Setiap Switch terhubung ke controller Aruba VAN. 
Pada pengujian yang telah dilakukan didapatkan terjadi penurunan pada jumlah paket yang dapat terkirim (data transfer) yang tidak signifikan dan throughput sebesar 50 kbp/s. Pengujian analisi QoS pada Aruba VAN Controller mendapatkan nilai throughput terbesar pada VLAN 10 sebesar 565.425 kbp/s dan VLAN 20 sebesar 593.823 kbp/s. Pada parameter delay nilai delay terkecil pada VLAN 10 sebesar 74.911 ms dan VLAN 20 senilai 112.505 ms. Pada parameter jitter nilai jitter terkecil pada VLAN 10 sebesar 4.660 ms dan VLAN 20 sebesar 11.011 ms. Pada parameter packet loss nilai packet loss yang dihasilkan pada kedua VLAN ID mendapatkan nilai yang sama yaitu 0%.
Kata Kunci: Software Defined Network, Aruba Van Contoller, VLAN, QoS.",621.385 1 - Network analysis,Karya Ilmiah - Skripsi (S1) - Reference,Network Analysis,2021,"Universitas Telkom, S1 Teknik Telekomunikasi"
"ANTENA MIKROSTRIP RECTANGULAR DENGAN SLOT RECTANGULAR DUAL BAND 2,45 GHZ DAN 5,85 GHZ MENGGUNAKAN TEKSTIL FLEECE UNTUK TELEMEDIS FADILLA MELANIA RACHMAPUTRI",FADILLA MELANIA RACHMAPUTRI,FADILLA MELANIA RACHMAPUTRI,"Heroe Wijanto, Edwar","Telemedis merupakan salah satu teknologi yang digunakan untuk pelayanan kesehatan jarak jauh dengan komunikasi wireless pada tubuh manusia. Tugas Akhir ini merancang antena untuk telemedis yaitu antena wearable. Textile Patch Antenna merupakan salah satu antena wearable dengan subtrat material tekstil. Pemilihan bahan tekstil yang digunakan sangat baik untuk aplikasi telemedis karena memiliki ukuran yang relatif kecil, mampu ditekukkan, dan sangat nyaman ketika digunakan.
Tugas Akhir ini merancang antena mikrostrip rectangular dengan slot rektangular dual-band pada rentang ISM 2,45 dan 5,85 GHz dengan pencatuan feed-line. Antena ini menggunakan bahan tekstil fleece dengan ketebalan 2,5 mm dan nilai permitivitas 1.17. 
Hasil pengukuran pada frekuensi 2,45 GHz pada kondisi biasa menghasilkan nilai gain 6,01 dB, VSWR 1,2844, dan bandwidth 160 MHz. Untuk frekuensi 5,85 GHz menghasilkan nilai gain 5,45 dB, VSWR 1,3614, dan bandwidth 230 MHz. Sedangkan saat antena diletakkan pada lengan dengan jarak 2 mm pada frekuensi 2,45 GHz menghasilkan nilai gain 5,45 dB, VSWR 1,4550, dan bandwidth 180 MHz. Untuk 5,85 GHz menghasilkan nilai gain 5,11 dB, VSWR 1,5082, dan bandwidth 260 MHz. Hasil polaradiasi pada kondisi biasa maupun kondisi on body adalah Unidirectional. Secara keseluruhan, antena dapat bekerja dengan baik dan dapat digunakan untuk aplikasi telemedis pada frekuensi Industrial, Scientific and Medical (ISM) yaitu 2,45 GHz dan 5,85 GHz.",621.382 4 - Antennas and propagation of communications engineering,Karya Ilmiah - Skripsi (S1) - Reference,Antennas & Propagation,2021,"Universitas Telkom, S1 Teknik Telekomunikasi"
